店铺ID,店铺名,地区名,月售
6ad7a4ad-7727-11ea-98c9-525400c74cae,哎呀！咚咕吖（万达金街）,宜兴市,344
c9132c57-7726-11ea-98c9-525400c74cae,哎呦喂小吃店,江阴市,261
dcead4d5-7727-11ea-98c9-525400c74cae,哔卟哔卟榴莲芝士饼（崇安寺店）,梁溪区,2116
dcead50d-7727-11ea-98c9-525400c74cae,唇恋麻辣香锅,梁溪区,360
c9132c90-7726-11ea-98c9-525400c74cae,唐人锅贴,江阴市,754
dcead545-7727-11ea-98c9-525400c74cae,唐巢食府,梁溪区,1287
3d8b01d1-7725-11ea-98c9-525400c74cae,唐树（滴翠路店）,滨湖区,202
c4355b27-741d-11ea-98c9-525400c74cae,唐派手撕面包(春潮店),新吴区,2337
6ad7a4e5-7727-11ea-98c9-525400c74cae,唐记氿粥(天禧店),宜兴市,1165
dcead57d-7727-11ea-98c9-525400c74cae,唐闸牛肉,梁溪区,860
dcead5b5-7727-11ea-98c9-525400c74cae,唯你花艺馆,梁溪区,461
dcead5ed-7727-11ea-98c9-525400c74cae,唯唯鲜花,梁溪区,254
c9132cca-7726-11ea-98c9-525400c74cae,唯嘉花艺馆,江阴市,1039
c9132d03-7726-11ea-98c9-525400c74cae,唯漫鲜花（西部鲜花）,江阴市,1146
dcead663-7727-11ea-98c9-525400c74cae,唯爱简餐,梁溪区,89
dcead69a-7727-11ea-98c9-525400c74cae,唯爱花坊,梁溪区,124
c9132d3d-7726-11ea-98c9-525400c74cae,唯美花艺,江阴市,473
6ad7a51f-7727-11ea-98c9-525400c74cae,啤酒龙虾&酸菜鱼,宜兴市,1518
dcead6d3-7727-11ea-98c9-525400c74cae,啵啵大脸鸡排(春申路店),梁溪区,1156
dcead70c-7727-11ea-98c9-525400c74cae,善膳堂清心素食,梁溪区,723
dcead745-7727-11ea-98c9-525400c74cae,喔喔蒸鸡·滋补鸡汤（乐都汇店）,梁溪区,953
c9132d76-7726-11ea-98c9-525400c74cae,喜乐堡bonjoy（品质西餐店）,江阴市,1132
c9132db0-7726-11ea-98c9-525400c74cae,喜利多超市,江阴市,323
dcead7c8-7727-11ea-98c9-525400c74cae,喜哥家常菜馆,梁溪区,2840
c4355bc8-741d-11ea-98c9-525400c74cae,喜士多(新区店),新吴区,279
c4355c22-741d-11ea-98c9-525400c74cae,喜士多（新长江门市）,新吴区,437
dcead806-7727-11ea-98c9-525400c74cae,喜士多（梁溪大桥店）,梁溪区,588
3d8b0354-7725-11ea-98c9-525400c74cae,喜士多（湖滨街店）,滨湖区,1190
dcead849-7727-11ea-98c9-525400c74cae,喜士多（西水东门市）,梁溪区,659
c4355c77-741d-11ea-98c9-525400c74cae,喜子黄焖鸡米饭,新吴区,401
dcead883-7727-11ea-98c9-525400c74cae,喜家福手工饺子,梁溪区,1085
b7d7e3ae-741f-11ea-98c9-525400c74cae,喜小煲 金牌猪骨煲,锡山区,791
dcead8bb-7727-11ea-98c9-525400c74cae,喜来之饭店（春申店）,梁溪区,1094
dcead8f4-7727-11ea-98c9-525400c74cae,喜洋洋快餐（便当）,梁溪区,2801
6ad7a558-7727-11ea-98c9-525400c74cae,喜洋洋烧烤（谢桥路店）,宜兴市,628
c4355d29-741d-11ea-98c9-525400c74cae,喜湘园,新吴区,859
c9132de9-7726-11ea-98c9-525400c74cae,喜滋来餐厅,江阴市,1333
c4355d7c-741d-11ea-98c9-525400c74cae,喜福来川湘菜,新吴区,658
c9132e23-7726-11ea-98c9-525400c74cae,喜芝堂芝士焗饭,江阴市,402
c9132e5c-7726-11ea-98c9-525400c74cae,喜阳阳面馆,江阴市,436
c9132e95-7726-11ea-98c9-525400c74cae,喜鸭肠沈阳中街手把串,江阴市,1077
c9132ece-7726-11ea-98c9-525400c74cae,喵呜喵呜时尚串串,江阴市,3280
c9132f08-7726-11ea-98c9-525400c74cae,喵太郎日式小馆,江阴市,290
dcead92e-7727-11ea-98c9-525400c74cae,喵小琪蛋糕·西点甜品,梁溪区,391
dcead96a-7727-11ea-98c9-525400c74cae,喵鲜生花甲小海鲜,梁溪区,3221
3d8b03b2-7725-11ea-98c9-525400c74cae,嘉利手工水饺,滨湖区,180
c9132f42-7726-11ea-98c9-525400c74cae,嘉叶鸾凤烤鸭（小河店）,江阴市,251
dcead9a2-7727-11ea-98c9-525400c74cae,嘉盈鲜花店,梁溪区,441
3d8b040a-7725-11ea-98c9-525400c74cae,嘉福烤全羊龙虾馆,滨湖区,2192
b7d7bffe-741f-11ea-98c9-525400c74cae,嘎嘎鸭脑壳·烧烤·江湖菜,锡山区,2672
c9132f7c-7726-11ea-98c9-525400c74cae,嘛叁匠(春晖路店),江阴市,417
3d8b047f-7725-11ea-98c9-525400c74cae,嘛啦啦冒菜（大丁店）,滨湖区,762
3d8b04de-7725-11ea-98c9-525400c74cae,嘛啦啦冒菜（孔雀城店）,滨湖区,2222
dcead9da-7727-11ea-98c9-525400c74cae,嘛啦啦冒菜（广益店）,梁溪区,1718
dceada13-7727-11ea-98c9-525400c74cae,嘛啦啦冒菜（招商城店）,梁溪区,848
c9132fb5-7726-11ea-98c9-525400c74cae,嘟味鸭脖（恒大影城店）,江阴市,244
c9133080-7726-11ea-98c9-525400c74cae,嘟味鸭脖（文化中路店）,江阴市,695
dceada4d-7727-11ea-98c9-525400c74cae,嘟嘟炸鸡.啤酒.奶茶（民丰店）,梁溪区,1980
c91330be-7726-11ea-98c9-525400c74cae,嘴馋纸包鱼,江阴市,2286
dceada85-7727-11ea-98c9-525400c74cae,嘻游记（无锡八佰伴店）,梁溪区,211
dceadabf-7727-11ea-98c9-525400c74cae,嘿呦酸菜鱼,梁溪区,1487
dceadaf7-7727-11ea-98c9-525400c74cae,嘿巷（三阳广场旗舰店）,梁溪区,2263
c91330f7-7726-11ea-98c9-525400c74cae,嘿滋土猪,江阴市,2120
c4355dd3-741d-11ea-98c9-525400c74cae,嘿糖(宝龙店),新吴区,736
b7d7efa9-741f-11ea-98c9-525400c74cae,嘿糖鲜奶茶饮（东北塘店）,锡山区,550
dceadbf8-7727-11ea-98c9-525400c74cae,嘿糖（三阳东街店）,梁溪区,3080
b7d7a67e-741f-11ea-98c9-525400c74cae,嘿糖（柏庄店）,锡山区,1358
c9133130-7726-11ea-98c9-525400c74cae,嘿糖（江阴总店）,江阴市,1133
3d8b0532-7725-11ea-98c9-525400c74cae,嘿糖（湖滨商业街店）,滨湖区,823
dceadc74-7727-11ea-98c9-525400c74cae,噶里味肉团子黄焖鸡米饭,梁溪区,1600
dceadcb0-7727-11ea-98c9-525400c74cae,嚣爷·烧烤工坊,梁溪区,1879
dceadcec-7727-11ea-98c9-525400c74cae,四叶花店,梁溪区,723
3d8b0585-7725-11ea-98c9-525400c74cae,四妹钵钵鸡串串(天鹅湖店),滨湖区,732
b7d7c103-741f-11ea-98c9-525400c74cae,四嫂炒饭（东亭店）,锡山区,1815
dceadd27-7727-11ea-98c9-525400c74cae,四季生鲜（青石菜场店）,梁溪区,844
c4355e2b-741d-11ea-98c9-525400c74cae,四季粥铺（春潮店）,新吴区,711
dceadd61-7727-11ea-98c9-525400c74cae,四季粥铺（春申店）,梁溪区,1153
dceadd9b-7727-11ea-98c9-525400c74cae,四季粥铺（梁溪店）,梁溪区,2055
c4355e84-741d-11ea-98c9-525400c74cae,四季蔬果,新吴区,1139
dceaddd4-7727-11ea-98c9-525400c74cae,四季鲜花,梁溪区,151
3d8b05db-7725-11ea-98c9-525400c74cae,四川人家,滨湖区,492
c913316a-7726-11ea-98c9-525400c74cae,四川佬饭店,江阴市,898
dceade0d-7727-11ea-98c9-525400c74cae,四川烧烤,梁溪区,2778
dceade47-7727-11ea-98c9-525400c74cae,四川烧烤（曹张店）,梁溪区,1012
dceade7f-7727-11ea-98c9-525400c74cae,四川饭馆,梁溪区,1393
dceadeb8-7727-11ea-98c9-525400c74cae,四川香天下（大东方百货店）,梁溪区,2355
c4355f27-741d-11ea-98c9-525400c74cae,四川麻辣烫（春潮商业街店）,新吴区,772
dceadef3-7727-11ea-98c9-525400c74cae,四新鸭肉面馆（上马墩店）,梁溪区,1367
dceadf2c-7727-11ea-98c9-525400c74cae,四海烤串,梁溪区,758
c4355f7c-741d-11ea-98c9-525400c74cae,四阿哥酸菜鱼（彩虹城店）,新吴区,1235
c4355fd6-741d-11ea-98c9-525400c74cae,回味烤吧,新吴区,2383
6ad7a594-7727-11ea-98c9-525400c74cae,回味私厨,宜兴市,2778
6ad7a5cd-7727-11ea-98c9-525400c74cae,回味鸭血粉丝汤（宜兴阳羡东路店）,宜兴市,630
dceadf67-7727-11ea-98c9-525400c74cae,因简煎饼铺,梁溪区,3161
c91331a2-7726-11ea-98c9-525400c74cae,团子大家族,江阴市,404
c91331da-7726-11ea-98c9-525400c74cae,园外园汤团,江阴市,525
dceadfa0-7727-11ea-98c9-525400c74cae,园外园汤团（南禅寺一店）,梁溪区,573
c9133213-7726-11ea-98c9-525400c74cae,园苑鲜花,江阴市,360
3d8b0635-7725-11ea-98c9-525400c74cae,围炉锅盔,滨湖区,512
c43560d3-741d-11ea-98c9-525400c74cae,围炉锅盔（美食家美食城店）,新吴区,416
c9133296-7726-11ea-98c9-525400c74cae,国足臭豆腐•酸辣粉•夺命小串(澄江福地店),江阴市,1205
3d8b068d-7725-11ea-98c9-525400c74cae,图门烧烤盱眙龙虾,滨湖区,1892
dceadfdb-7727-11ea-98c9-525400c74cae,圆粥率,梁溪区,1933
b7d801ff-741f-11ea-98c9-525400c74cae,土匪驴火锅,锡山区,787
c4356196-741d-11ea-98c9-525400c74cae,土耳其沙漠餐厅（宝龙店）,新吴区,924
dceae014-7727-11ea-98c9-525400c74cae,土豪东北饺子坊(塘南店),梁溪区,3308
3d8b06de-7725-11ea-98c9-525400c74cae,土豪东北饺子坊(芦庄店),滨湖区,876
c9133345-7726-11ea-98c9-525400c74cae,圣名烧烤,江阴市,458
dceae04f-7727-11ea-98c9-525400c74cae,在他乡小笼包,梁溪区,483
dceae088-7727-11ea-98c9-525400c74cae,在这里见面,梁溪区,585
dceae104-7727-11ea-98c9-525400c74cae,地狱牛蛙（三院店）,梁溪区,1382
6ad7a607-7727-11ea-98c9-525400c74cae,地狱牛蛙（东虹路店）,宜兴市,568
3d8b072d-7725-11ea-98c9-525400c74cae,地狱牛蛙（中桥店）,滨湖区,794
dceae19d-7727-11ea-98c9-525400c74cae,地狱牛蛙（复兴路老店）,梁溪区,2572
c913337e-7726-11ea-98c9-525400c74cae,地狱牛蛙（江阴旗舰店）,江阴市,482
dceae1ee-7727-11ea-98c9-525400c74cae,地狱牛蛙（食神联盒美食城店）,梁溪区,983
3d8b077e-7725-11ea-98c9-525400c74cae,地道酸菜鱼,滨湖区,2907
b7d7f7c6-741f-11ea-98c9-525400c74cae,地锅传奇,锡山区,527
dceae241-7727-11ea-98c9-525400c74cae,地锅传说（龙虾店）,梁溪区,827
b7d7ddb1-741f-11ea-98c9-525400c74cae,地锅根据地（港下店）,锡山区,886
dceae297-7727-11ea-98c9-525400c74cae,地锅鸡·乡亲家常菜,梁溪区,1444
6ad7a640-7727-11ea-98c9-525400c74cae,型男美蛙烤牛蛙(万达店),宜兴市,484
dceae2d8-7727-11ea-98c9-525400c74cae,型男美蛙烤牛蛙（公园街店）,梁溪区,2529
c43561ee-741d-11ea-98c9-525400c74cae,型男美蛙烤牛蛙（宝龙店）,新吴区,603
dceae313-7727-11ea-98c9-525400c74cae,型男美蛙烤牛蛙（苏宁店）,梁溪区,1027
dceae34d-7727-11ea-98c9-525400c74cae,型男美蛙（大东方店）,梁溪区,1712
c91333ba-7726-11ea-98c9-525400c74cae,型男美蛙（烧烤炸串）,江阴市,431
6ad7a678-7727-11ea-98c9-525400c74cae,垦丁Q蛋奶茶店（新体育场店),宜兴市,2089
6ad7a6b0-7727-11ea-98c9-525400c74cae,城东往事把把烧,宜兴市,551
c91333f5-7726-11ea-98c9-525400c74cae,城会玩全球食品生活馆（丹芙春城店）,江阴市,472
c9133431-7726-11ea-98c9-525400c74cae,城会玩（澄康路店）,江阴市,500
6ad7a6e9-7727-11ea-98c9-525400c74cae,城北快餐小吃,宜兴市,534
6ad7a721-7727-11ea-98c9-525400c74cae,城南小吃(炒饭，馄饨，面条),宜兴市,662
6ad7a75b-7727-11ea-98c9-525400c74cae,城南烧烤(城南店),宜兴市,1902
b7d7be2f-741f-11ea-98c9-525400c74cae,堡莱坞炸鸡汉堡（云林店）,锡山区,235
3d8b07d1-7725-11ea-98c9-525400c74cae,堡莱坞炸鸡汉堡（大桥路店）,滨湖区,614
dceae389-7727-11ea-98c9-525400c74cae,堡莱坞炸鸡汉堡（新惠家园店）,梁溪区,1415
3d8b0822-7725-11ea-98c9-525400c74cae,堡莱坞炸鸡汉堡（芦庄店）,滨湖区,2128
b7d7dec1-741f-11ea-98c9-525400c74cae,堡莱坞（东亭店）,锡山区,582
dceae3c3-7727-11ea-98c9-525400c74cae,堡马先生(八佰伴店),梁溪区,914
dceae3fd-7727-11ea-98c9-525400c74cae,堡马先生（家乐福店）,梁溪区,479
3d8b0877-7725-11ea-98c9-525400c74cae,塔塔轻食,滨湖区,899
dceae437-7727-11ea-98c9-525400c74cae,塔罗塔克（南翼店）,梁溪区,939
b7d80ff1-741f-11ea-98c9-525400c74cae,塔罗塔克（鸿声店）,锡山区,538
dceae471-7727-11ea-98c9-525400c74cae,墨记酸菜鱼（苏宁店）,梁溪区,2353
c4356243-741d-11ea-98c9-525400c74cae,士百士炸鸡汉堡（新光嘉园店）,新吴区,693
c913346a-7726-11ea-98c9-525400c74cae,壮瑶副食店（司马街店）,江阴市,228
3d8b08c9-7725-11ea-98c9-525400c74cae,壹加壹汉堡店,滨湖区,1091
6ad7a794-7727-11ea-98c9-525400c74cae,壹包口福,宜兴市,1624
3d8b091a-7725-11ea-98c9-525400c74cae,壹号盒子,滨湖区,2289
c435629c-741d-11ea-98c9-525400c74cae,壹周七盒（新吴区店）,新吴区,211
3d8b096c-7725-11ea-98c9-525400c74cae,壹家生活（万科一期店）,滨湖区,1675
c91334a2-7726-11ea-98c9-525400c74cae,壹桶鲜鲜汤烫饭,江阴市,843
dceae4e4-7727-11ea-98c9-525400c74cae,壹焙籽烘焙,梁溪区,2242
c43562ff-741d-11ea-98c9-525400c74cae,壹盆龙虾,新吴区,2098
c91334dc-7726-11ea-98c9-525400c74cae,壹碗,江阴市,715
3d8b09bd-7725-11ea-98c9-525400c74cae,壹间小吃店（中南家园店）,滨湖区,1107
dceae51e-7727-11ea-98c9-525400c74cae,壹间餐厅,梁溪区,391
dceae559-7727-11ea-98c9-525400c74cae,处女座音乐餐厅,梁溪区,595
6ad7a7cd-7727-11ea-98c9-525400c74cae,夏吴茶（天禧广场店）,宜兴市,623
3d8b0a0d-7725-11ea-98c9-525400c74cae,夏沫初茶,滨湖区,1283
dceae594-7727-11ea-98c9-525400c74cae,夕味·桥头排骨（高铁店）,梁溪区,868
6ad7a806-7727-11ea-98c9-525400c74cae,外公水饺,宜兴市,340
c4356355-741d-11ea-98c9-525400c74cae,外婆人家私房菜,新吴区,2657
dceae5ce-7727-11ea-98c9-525400c74cae,外婆人家私房菜（崇安店）,梁溪区,3505
dceae608-7727-11ea-98c9-525400c74cae,外婆人家私房菜（崇安总店）,梁溪区,590
3d8b0a5c-7725-11ea-98c9-525400c74cae,外婆人家私房菜（无锡直营店）,滨湖区,1942
3d8b0aac-7725-11ea-98c9-525400c74cae,外婆家拿手菜,滨湖区,1483
3d8b0b05-7725-11ea-98c9-525400c74cae,外婆家粥店（滨湖店）,滨湖区,1928
dceae67b-7727-11ea-98c9-525400c74cae,外婆家（无锡苏宁店）,梁溪区,1347
dceae6b7-7727-11ea-98c9-525400c74cae,外婆小灶,梁溪区,1046
6ad7a83f-7727-11ea-98c9-525400c74cae,外婆手工豆腐脑（鸡蛋饼银耳羹）,宜兴市,973
dceae6ef-7727-11ea-98c9-525400c74cae,外婆捞饭·炒菜·龙虾（香榭街店）,梁溪区,232
c43563b4-741d-11ea-98c9-525400c74cae,外婆碗碗菜,新吴区,1501
dceae72a-7727-11ea-98c9-525400c74cae,外婆食尚小火锅,梁溪区,310
dceae770-7727-11ea-98c9-525400c74cae,夙茶,梁溪区,848
dceae7c2-7727-11ea-98c9-525400c74cae,多乐之日（无锡中山路分店）,梁溪区,530
b7d7ea6f-741f-11ea-98c9-525400c74cae,多乐之日（荟聚中心店）,锡山区,425
dceae81f-7727-11ea-98c9-525400c74cae,多味屋休闲食品,梁溪区,820
3d8b0b54-7725-11ea-98c9-525400c74cae,多多麻辣拌,滨湖区,504
c4356422-741d-11ea-98c9-525400c74cae,多惠超市,新吴区,256
c9133516-7726-11ea-98c9-525400c74cae,多意食餐厅,江阴市,237
c4356489-741d-11ea-98c9-525400c74cae,夜半不二海鲜炭烤（尚东店）,新吴区,233
c9133575-7726-11ea-98c9-525400c74cae,够味川菜馆,江阴市,247
dceae85d-7727-11ea-98c9-525400c74cae,大众烧烤,梁溪区,752
dceae895-7727-11ea-98c9-525400c74cae,大众菜馆,梁溪区,1958
c91335b0-7726-11ea-98c9-525400c74cae,大华一便当,江阴市,1588
6ad7a879-7727-11ea-98c9-525400c74cae,大厨小用快餐连锁,宜兴市,849
c435652c-741d-11ea-98c9-525400c74cae,大友黄焖鸡,新吴区,638
c91335e9-7726-11ea-98c9-525400c74cae,大吉仕炸鸡饮料,江阴市,221
3d8b0ba9-7725-11ea-98c9-525400c74cae,大吉大利·今晚吃鸡,滨湖区,289
dceae8cf-7727-11ea-98c9-525400c74cae,大吉大利吃鸡吧黄焖鸡米饭,梁溪区,747
c9133623-7726-11ea-98c9-525400c74cae,大吉超市（江阴店）,江阴市,594
dceae90a-7727-11ea-98c9-525400c74cae,大咀港式茶餐厅(无锡三阳百盛店),梁溪区,2047
dceae945-7727-11ea-98c9-525400c74cae,大喜麻辣拌（云蝠店）,梁溪区,2491
c913365d-7726-11ea-98c9-525400c74cae,大囍茶餐厅,江阴市,1148
dceae97f-7727-11ea-98c9-525400c74cae,大圣蒸菜馆,梁溪区,493
dceae9b9-7727-11ea-98c9-525400c74cae,大夫帝丝袜奶茶,梁溪区,1372
dceae9f1-7727-11ea-98c9-525400c74cae,大娘水饺(无锡兴源北路长途汽车站店),梁溪区,1868
dceaea3c-7727-11ea-98c9-525400c74cae,大娘水饺(无锡新区长江北路欧尚店),梁溪区,593
3d8b0c01-7725-11ea-98c9-525400c74cae,大娘水饺(无锡苏锡路易初爱莲店),滨湖区,1768
dceaea77-7727-11ea-98c9-525400c74cae,大娘水饺(无锡车站路火车站店),梁溪区,1423
c913369a-7726-11ea-98c9-525400c74cae,大娘水饺(江阴世新路客运中心店),江阴市,606
c91336d5-7726-11ea-98c9-525400c74cae,大娘水饺(江阴人民东路澄江福地加盟店),江阴市,1474
c9133711-7726-11ea-98c9-525400c74cae,大娘水饺(江阴大桥北路利群时代超市店)1,江阴市,842
c913374b-7726-11ea-98c9-525400c74cae,大娘水饺(江阴延陵路百润发店),江阴市,1088
b7d7c99e-741f-11ea-98c9-525400c74cae,大娘水饺（东港红豆万花城店）,锡山区,813
6ad7a8b2-7727-11ea-98c9-525400c74cae,大娘水饺（宜兴阳羡东路店）,宜兴市,295
dceaeab1-7727-11ea-98c9-525400c74cae,大娘水饺（无锡兴昌路城际高铁店）,梁溪区,681
c91337fa-7726-11ea-98c9-525400c74cae,大娘水饺（江阴印象汇店）,江阴市,219
b7d7bb50-741f-11ea-98c9-525400c74cae,大娘水饺（锡山区安镇街道大成路店）,锡山区,173
b7d7b960-741f-11ea-98c9-525400c74cae,大娘水饺（锡山区星叶生活广场店）,锡山区,1819
dceaeaed-7727-11ea-98c9-525400c74cae,大宝麻辣烫（中山路店）,梁溪区,721
dceaec05-7727-11ea-98c9-525400c74cae,大宝麻辣烫（五爱店）,梁溪区,3676
6ad7a8ed-7727-11ea-98c9-525400c74cae,大小王炸鸡排&奶茶,宜兴市,1125
3d8b0c59-7725-11ea-98c9-525400c74cae,大小米炸串,滨湖区,456
dceaecf3-7727-11ea-98c9-525400c74cae,大山村原生态农场,梁溪区,3066
6ad7a926-7727-11ea-98c9-525400c74cae,大帅龙虾（天禧广场店）,宜兴市,2969
6ad7a95f-7727-11ea-98c9-525400c74cae,大帅龙虾（环科园店）,宜兴市,1007
dceaed32-7727-11ea-98c9-525400c74cae,大师傅麻辣香锅•龙虾(凤凰城店),梁溪区,582
dceaed6e-7727-11ea-98c9-525400c74cae,大师傅麻辣香锅（人民东路店）,梁溪区,1117
dceaedac-7727-11ea-98c9-525400c74cae,大年初一龙虾·家常菜,梁溪区,563
6ad7a998-7727-11ea-98c9-525400c74cae,大年初五手工水饺,宜兴市,266
dceaede9-7727-11ea-98c9-525400c74cae,大开沙界·轻食·沙拉（新区一号店）,梁溪区,2434
c9133836-7726-11ea-98c9-525400c74cae,大德康元,江阴市,509
dceaee27-7727-11ea-98c9-525400c74cae,大成巷麻辣烫凉皮(上马墩店),梁溪区,1741
c435657c-741d-11ea-98c9-525400c74cae,大拇指(春潮店),新吴区,719
c913386f-7726-11ea-98c9-525400c74cae,大拇指.动物奶油,江阴市,307
dceaee63-7727-11ea-98c9-525400c74cae,大拇指（包子馒头）,梁溪区,898
c91338a7-7726-11ea-98c9-525400c74cae,大明果业,江阴市,1998
dceaee9e-7727-11ea-98c9-525400c74cae,大朋果业,梁溪区,2490
c91338e2-7726-11ea-98c9-525400c74cae,大桥家常菜馆,江阴市,2732
b7d804cd-741f-11ea-98c9-525400c74cae,大渝火锅（无锡荟聚购物中心店）,锡山区,459
c9133919-7726-11ea-98c9-525400c74cae,大火餐厅,江阴市,576
dceaeed9-7727-11ea-98c9-525400c74cae,大煎臣煎饼豆浆,梁溪区,1561
c43565cd-741d-11ea-98c9-525400c74cae,大爱餐厅（科院店）,新吴区,336
c9133952-7726-11ea-98c9-525400c74cae,大牌冒菜（健康路店）,江阴市,419
6ad7a9d1-7727-11ea-98c9-525400c74cae,大牌冒菜（八佰伴店）,宜兴市,392
dceaef19-7727-11ea-98c9-525400c74cae,大牌冒菜（广益哥伦布店）,梁溪区,1133
dceaef56-7727-11ea-98c9-525400c74cae,大牛湾台湾美食（恒隆店）,梁溪区,795
3d8b0cae-7725-11ea-98c9-525400c74cae,大牛（喜年中心店）,滨湖区,2321
6ad7aa60-7727-11ea-98c9-525400c74cae,大王炸鸡,宜兴市,416
3d8b0d02-7725-11ea-98c9-525400c74cae,大王锅贴（显云街店）,滨湖区,760
dceaef90-7727-11ea-98c9-525400c74cae,大盘鸡米饭裤带面,梁溪区,765
dceaefca-7727-11ea-98c9-525400c74cae,大碗皮肚面,梁溪区,891
dceaf007-7727-11ea-98c9-525400c74cae,大红钳龙虾馆,梁溪区,2979
dceaf042-7727-11ea-98c9-525400c74cae,大统华（无锡五爱路店）,梁溪区,475
3d8b0d59-7725-11ea-98c9-525400c74cae,大统华（无锡夏家边店）,滨湖区,762
dceaf07b-7727-11ea-98c9-525400c74cae,大统华（无锡永乐路店）,梁溪区,1148
3d8b0dab-7725-11ea-98c9-525400c74cae,大统华（无锡经贸路店）,滨湖区,216
3d8b0e03-7725-11ea-98c9-525400c74cae,大统华（无锡金科店）,滨湖区,2881
6ad7aa9b-7727-11ea-98c9-525400c74cae,大肚皮龙虾（海鲜）,宜兴市,2958
dceaf0b5-7727-11ea-98c9-525400c74cae,大西北凉皮（中山路店）,梁溪区,848
dceaf0ef-7727-11ea-98c9-525400c74cae,大西北凉皮（新区店）,梁溪区,693
c913398c-7726-11ea-98c9-525400c74cae,大观园茶坊,江阴市,738
3d8b0e5f-7725-11ea-98c9-525400c74cae,大象火锅米线(家乐福店),滨湖区,607
c91339c7-7726-11ea-98c9-525400c74cae,大达水饺,江阴市,504
dceaf129-7727-11ea-98c9-525400c74cae,大通冰室（港式甜品、饮品）,梁溪区,1938
dceaf164-7727-11ea-98c9-525400c74cae,大野治茶,梁溪区,1779
c91339fd-7726-11ea-98c9-525400c74cae,大隐于市麻辣香锅店,江阴市,123
dceaf1a0-7727-11ea-98c9-525400c74cae,大鼓米线（无锡大东方DM店）,梁溪区,2539
dceaf1dc-7727-11ea-98c9-525400c74cae,大鼓米线（无锡金轮天地DM店）,梁溪区,1379
6ad7aad4-7727-11ea-98c9-525400c74cae,大龙虾大闸蟹,宜兴市,3120
dceaf219-7727-11ea-98c9-525400c74cae,天下第一鲜,梁溪区,194
dceaf253-7727-11ea-98c9-525400c74cae,天啦撸串串,梁溪区,27
dceaf28d-7727-11ea-98c9-525400c74cae,天堂溪泉水酸菜鱼(南禅寺店）,梁溪区,673
c9133a35-7726-11ea-98c9-525400c74cae,天天小炒（江阴双牌店）,江阴市,1388
c4356676-741d-11ea-98c9-525400c74cae,天天来早餐（春雷店）,新吴区,945
